,iter,temp,growth,o2flux,gluFlux,co2flux,acetateFlux,R2,MSE
5,4,31.62212188446705,0.6138372704797491,15.769447039811904,10.02441224323863,-16.343807909929822,-4.889072749980094,-1.8136823080807134,0.4330297804712028
6,4,33.61728633658504,0.5787263208898904,13.500959034059449,8.423744622197042,-14.735842074579473,-6.024389677420774,-1.8136823080807134,0.4330297804712028
7,4,36.55299482796005,0.5125034761869753,13.046145486172085,6.99194232463847,-14.139722584890695,-3.3863311168360717,-1.8136823080807134,0.4330297804712028
8,4,38.54155004207803,0.4620989908939912,12.74871490022751,5.985536507383488,-13.734739176311056,-1.6042066873705,-1.8136823080807134,0.4330297804712028
9,4,40.20094365636703,0.41851889287376576,11.869364720851369,5.444327873102565,-12.76239803261151,-1.36127543380953,-1.8136823080807134,0.4330297804712028
10,4,42.23876395989504,0.36495552861705044,10.671986013076731,4.8304322108327575,-11.450726112784409,-1.2748647896896765,-1.8136823080807134,0.4330297804712028
11,4,44.453491097574044,0.30093397681804346,9.215237743866354,4.096579527580452,-9.857369008463849,-1.177818426812911,-1.8136823080807134,0.4330297804712028
12,4,45.28989924561603,0.2782648631666197,8.694549993166733,3.83885112863525,-9.288310027734909,-1.1549408727588506,-1.8136823080807134,0.4330297804712028
13,4,46.64533098816804,0.24359992734018032,7.891823457577197,3.447293554534809,-8.41161564273607,-1.130869470364494,-1.8136823080807134,0.4330297804712028
14,4,48.47717620988101,0.20111542207761954,6.721379400989843,3.0891127961743763,-7.150518382484234,-1.5597972228589554,-1.8136823080807134,0.4330297804712028
0,5,20.153299075508016,0.27335371397945674,8.267445662176321,6.913602034163474,-6.989510130166577,-0.4679018906780996,-1.82843010390551,0.4352994875984449
1,5,23.00151111308503,0.35723390921262116,10.478720161468265,7.214548357669556,-9.709781308985484,-0.2689637953525644,-1.82843010390551,0.4352994875984449
2,5,26.331896319367047,0.45906835759585224,12.399831678905263,6.207972233530465,-13.154796569513756,-1.2761359906727385,-1.82843010390551,0.4352994875984449
3,5,28.251819864188008,0.5151290377062453,13.476305377684314,6.928347980060719,-14.51468681349368,-2.589385323613772,-1.82843010390551,0.4352994875984449
4,5,29.99421176442104,0.5616895664941048,14.156676915524576,7.776924298608598,-15.355207023216987,-4.123942261219206,-1.82843010390551,0.4352994875984449
5,5,31.62212188446705,0.5998286673129163,14.550918381536006,8.672143617464217,-15.8308294927906,-5.7889466767917055,-1.82843010390551,0.4352994875984449
6,5,33.61728633658504,0.5879834128606244,13.696437340535875,8.631044855302152,-14.951073112989096,-6.348664000653202,-1.82843010390551,0.4352994875984449
7,5,36.55299482796005,0.5229395717305787,13.059183185833627,7.24934411448356,-14.175028767824752,-3.926672337806626,-1.82843010390551,0.4352994875984449
8,5,38.54155004207803,0.47273370632939643,12.822081194537333,6.211387057172472,-13.830797777067573,-2.0154410997416976,-1.82843010390551,0.4352994875984449
9,5,40.20094365636703,0.4211740593869592,11.910143523784377,5.486544676069549,-12.808842415246971,-1.4102037646118615,-1.82843010390551,0.4352994875984449
10,5,42.23876395989504,0.35848855591610806,10.497172261304083,4.7610262282775135,-11.262113170230808,-1.2936942462198702,-1.82843010390551,0.4352994875984449
11,5,44.453491097574044,0.2948702715295821,9.050285196034931,4.038395427646652,-9.67947775963826,-1.216801600391914,-1.82843010390551,0.4352994875984449
12,5,45.28989924561603,0.27243407053725843,8.533404607966773,3.784550599423998,-9.1147229292918,-1.1986370692979427,-1.82843010390551,0.4352994875984449
13,5,46.64533098816804,0.23818043902516892,7.738054545010534,3.39932829414643,-8.246282655810031,-1.1809934227240149,-1.82843010390551,0.4352994875984449
14,5,48.47717620988101,0.19629358102129582,6.757318113291637,2.934158237974466,-7.176168276860194,-1.1811820916805051,-1.82843010390551,0.4352994875984449
0,6,20.153299075508016,0.2827977734917993,8.823117901669837,7.879738926456504,-7.070824804148614,-0.16475119568975832,-1.8587910680576432,0.43997208393383586
1,6,23.00151111308503,0.3721873537814985,11.0206063924656,8.578271639780292,-9.638215979907327,-0.21682741981661016,-1.8587910680576432,0.43997208393383586
2,6,26.331896319367047,0.4821566188406564,13.682370881669781,9.372123193961695,-12.851148292442058,-0.633785383051902,-1.8587910680576432,0.43997208393383586
3,6,28.251819864188008,0.5390095239150856,14.971848143853002,11.021218101704473,-13.89229512838211,-1.6756782119692266,-1.8587910680576432,0.43997208393383586
4,6,29.99421176442104,0.5829195431807284,15.899617510192124,10.498254185887369,-15.669392812431742,-2.8507417376164845,-1.8587910680576432,0.43997208393383586
5,6,31.62212188446705,0.6077639980115784,15.72124130845313,9.717265317622505,-16.370814513793487,-4.60781722586841,-1.8587910680576432,0.43997208393383586
6,6,33.61728633658504,0.5698546400031171,13.346843003409269,8.226468620502477,-14.562795700047388,-5.701184777436374,-1.8587910680576432,0.43997208393383586
7,6,36.55299482796005,0.5018222915780512,13.075170197983306,6.7052910061871485,-14.145955843729888,-2.742502281678011,-1.8587910680576432,0.43997208393383586
8,6,38.54155004207803,0.4507986392086292,12.56855196769027,5.8084126078897125,-13.530463624641113,-1.4069235113208962,-1.8587910680576432,0.43997208393383586
9,6,40.20094365636703,0.4070530601985334,11.606474888789913,5.303317976760402,-12.475042469849697,-1.3172709439416186,-1.8587910680576432,0.43997208393383586
10,6,42.23876395989504,0.35367148421505606,10.411408766825772,4.692415388570894,-11.166071034650699,-1.2347578978332436,-1.8587910680576432,0.43997208393383586
11,6,44.453491097574044,0.2980161882947393,9.143698669720324,4.064324809291822,-9.779603973214611,-1.1798880593224292,-1.8587910680576432,0.43997208393383586
12,6,45.28989924561603,0.27558725563108843,8.627056258591306,3.809316244081879,-9.215102828927014,-1.157956133210679,-1.8587910680576432,0.43997208393383586
13,6,46.64533098816804,0.24001844081585383,7.802414961660359,3.4062641665671776,-8.314564990571814,-1.1298947843285245,-1.8587910680576432,0.43997208393383586
14,6,48.47717620988101,0.19681466224402785,6.954434569349694,2.9018570065710163,-7.374396613165343,-0.9744576682708403,-1.8587910680576432,0.43997208393383586
0,7,20.153299075508016,0.2788049180916543,8.600358943285423,6.295767118037216,-7.668237395250681,-0.1624250539621639,-1.954546586412063,0.45470899683009136
1,7,23.00151111308503,0.3677606904769663,10.90156453934755,7.958532541200846,-9.819098194666932,-0.2142485520153089,-1.954546586412063,0.45470899683009136
2,7,26.331896319367047,0.4776537915635561,13.239307528169395,9.265187363411448,-12.496865958599091,-1.1728787538618066,-1.954546586412063,0.45470899683009136
3,7,28.251819864188008,0.5389171033548035,14.762635396305612,10.194263651805176,-14.209626478455789,-2.1984940341550554,-1.954546586412063,0.45470899683009136
4,7,29.99421176442104,0.5828385431820469,15.663715871494581,9.788954339323222,-15.891741932105713,-3.3638718165360793,-1.954546586412063,0.45470899683009136
5,7,31.62212188446705,0.5904418481874923,13.92962086373256,8.633815532530818,-15.189502431964897,-6.187299585876093,-1.954546586412063,0.45470899683009136
6,7,33.61728633658504,0.5513243866169981,13.124820177395666,7.788674015434276,-14.301233121274919,-4.898933806425813,-1.954546586412063,0.45470899683009136
7,7,36.55299482796005,0.48324643334702616,13.236626409964531,6.17563219248285,-14.26777499158511,-1.473903905442966,-1.954546586412063,0.45470899683009136
8,7,38.54155004207803,0.43320166990024184,12.164529835894609,5.592204524379213,-13.088893166727832,-1.340279488788739,-1.954546586412063,0.45470899683009136
9,7,40.20094365636703,0.39075487871482945,11.229053774538547,5.105465091079698,-12.062844385588457,-1.2643474273065565,-1.954546586412063,0.45470899683009136
10,7,42.23876395989504,0.339389547032655,10.076680214521707,4.522024472602578,-10.800867763337479,-1.1993374997062725,-1.954546586412063,0.45470899683009136
11,7,44.453491097574044,0.2862188776119447,8.862749790111526,3.9268513269736776,-9.473482056956062,-1.1629257659860692,-1.954546586412063,0.45470899683009136
12,7,45.28989924561603,0.26584006551218753,8.392260554902395,3.698251156055221,-8.959508624571928,-1.152831712692677,-1.954546586412063,0.45470899683009136
13,7,46.64533098816804,0.23094218877191217,7.5815382951407795,3.304132901446757,-8.074321467360251,-1.1301108494420313,-1.954546586412063,0.45470899683009136
14,7,48.47717620988101,0.1886709627011889,6.590384083928706,2.8329457614377196,-6.9929691464502195,-1.1257647785819547,-1.954546586412063,0.45470899683009136
0,8,20.153299075508016,0.28840133391371336,8.767280926686816,7.454146708256533,-7.383089184985074,-0.7536908547979473,-1.974171202900584,0.45772925371746276
1,8,23.00151111308503,0.38043874201822725,11.001904014954807,8.258846370209222,-9.979290769835977,-0.9716688145891345,-1.974171202900584,0.45772925371746276
2,8,26.331896319367047,0.4897697310933109,13.496117938085964,9.559075765459482,-12.816471644643462,-1.8670484149429958,-1.974171202900584,0.45772925371746276
3,8,28.251819864188008,0.5435847619118667,14.750742907751537,9.429662265995749,-14.66620040871663,-2.330906910946449,-1.974171202900584,0.45772925371746276
4,8,29.99421176442104,0.5869173406835213,15.708806620381875,9.431554621612475,-16.156007257396592,-3.33786096602369,-1.974171202900584,0.45772925371746276
5,8,31.62212188446705,0.6086153587631005,15.542190454913417,9.226303432259073,-16.49538204502499,-4.865983328250583,-1.974171202900584,0.45772925371746276
6,8,33.61728633658504,0.5706901380220174,13.463844953976308,8.21402073737162,-14.681580431691923,-5.587299349102133,-1.974171202900584,0.45772925371746276
7,8,36.55299482796005,0.5021277425707711,13.011592167348294,6.742941142911252,-14.083029582743228,-2.880646142292597,-1.974171202900584,0.45772925371746276
8,8,38.54155004207803,0.43868152668200744,12.291787219640948,5.651830314175842,-13.227843448526636,-1.3372022912644934,-1.974171202900584,0.45772925371746276
9,8,40.20094365636703,0.3866349540517724,11.140485646379494,5.03984408812621,-11.965485184842926,-1.2007294976944483,-1.974171202900584,0.45772925371746276
10,8,42.23876395989504,0.32567867285694235,9.773052149324508,4.331147683564483,-10.467983510233946,-1.0745783471243258,-1.974171202900584,0.45772925371746276
11,8,44.453491097574044,0.2649064461152648,8.38926283946633,3.636527084237573,-8.954518757201651,-0.9893373387547828,-1.974171202900584,0.45772925371746276
12,8,45.28989924561603,0.24372941003025503,7.912875455149524,3.4024423746089623,-8.432943929760306,-0.9829913298076745,-1.974171202900584,0.45772925371746276
13,8,46.64533098816804,0.21165642702019474,7.16832012787657,3.0426837345056175,-7.619951447741913,-0.9692093951316847,-1.974171202900584,0.45772925371746276
14,8,48.47717620988101,0.17287122212366496,6.515517773967342,2.5808172076537383,-6.884389436943111,-0.7483033660771727,-1.974171202900584,0.45772925371746276
0,9,20.153299075508016,0.27712546312538044,8.448327149679832,6.416799540470821,-7.4502014172190005,-0.29452432987369676,-1.7962762693553351,0.4303509659133271
1,9,23.00151111308503,0.36589401042614467,10.652320864960362,7.69588625419985,-9.710612021970366,-0.38731188904818736,-1.7962762693553351,0.4303509659133271
2,9,26.331896319367047,0.47574837548281024,12.874357051352627,7.178981532609231,-13.274736899805148,-1.445122872431549,-1.7962762693553351,0.4303509659133271
3,9,28.251819864188008,0.5331340997101126,13.955799953860788,7.9520315026817405,-14.622086545491943,-2.774080858177404,-1.7962762693553351,0.4303509659133271
4,9,29.99421176442104,0.5777514378058732,14.837735088884362,7.984930763878216,-16.070537929241645,-4.060610602893607,-1.7962762693553351,0.4303509659133271
5,9,31.62212188446705,0.6134788532372795,14.983676705930419,8.879240077130643,-16.292714508834493,-5.899110145440047,-1.7962762693553351,0.4303509659133271
6,9,33.61728633658504,0.580018952930939,13.514415135882498,8.444575410484738,-14.75205638754231,-6.052242350258582,-1.7962762693553351,0.4303509659133271
7,9,36.55299482796005,0.5135760065857331,13.024585169577271,7.025395879786417,-14.120450820176835,-3.4743129398212886,-1.7962762693553351,0.4303509659133271
8,9,38.54155004207803,0.46296359462139847,12.698223784441074,6.032999896744236,-13.686092956344488,-1.753173117024424,-1.7962762693553351,0.4303509659133271
9,9,40.20094365636703,0.4191895059922181,11.870144009397645,5.464057766091358,-12.764608271741498,-1.40559500376558,-1.7962762693553351,0.4303509659133271
10,9,42.23876395989504,0.3653797937222883,10.662057714516264,4.851400022503462,-11.441703108772018,-1.333571270915945,-1.7962762693553351,0.4303509659133271
11,9,44.453491097574044,0.3088757594603105,9.372456453184917,4.21582647089194,-10.031533849904646,-1.2852984734807165,-1.7962762693553351,0.4303509659133271
12,9,45.28989924561603,0.2851424033328599,8.82521690767706,3.945255284718034,-9.433652199625477,-1.2601706889784507,-1.7962762693553351,0.4303509659133271
13,9,46.64533098816804,0.24893759363593287,7.985315644087135,3.5354336231855044,-8.516497312230726,-1.2331767836456224,-1.7962762693553351,0.4303509659133271
14,9,48.47717620988101,0.20479268262379585,7.369791120673128,3.1069458744456897,-7.806776620496032,-1.2096113354861873,-1.7962762693553351,0.4303509659133271
0,10,20.153299075508016,0.25678734068316245,7.974439404579454,6.385064929990536,-6.821174258591963,-0.2612655397135143,-1.8359927943269603,0.4364633966025166
1,10,23.00151111308503,0.34950672676320516,9.948654093718917,5.921697167771169,-9.835183122987091,-0.5107698251677535,-1.8359927943269603,0.4364633966025166
2,10,26.331896319367047,0.4708132096402768,12.720929273487782,6.963989113942649,-13.189057864974698,-1.4145970223430233,-1.8359927943269603,0.4364633966025166
3,10,28.251819864188008,0.5407060882016914,14.078452552682773,8.623314447435572,-14.4822099970614,-3.030328217132165,-1.8359927943269603,0.4364633966025166
4,10,29.99421176442104,0.5844031431888721,15.143793818259997,8.602094733978475,-16.09551776672041,-3.99144625720054,-1.8359927943269603,0.4364633966025166
5,10,31.62212188446705,0.6148905339810089,15.29023347756346,9.099471917174023,-16.456519508303955,-5.574342986736817,-1.8359927943269603,0.4364633966025166
6,10,33.61728633658504,0.5791921533673953,13.504843657506319,8.42756883303954,-14.740720688804778,-6.023861336116563,-1.8359927943269603,0.4364633966025166
7,10,36.55299482796005,0.5134843525158664,12.98461532288514,7.053850912836367,-14.0802854101196,-3.5816420238488336,-1.8359927943269603,0.4364633966025166
8,10,38.54155004207803,0.46337080949639897,12.63185947717577,6.0774445751142645,-13.620597561939764,-1.9108963661785077,-1.8359927943269603,0.4364633966025166
9,10,40.20094365636703,0.4187909810466703,11.875541548909291,5.44902779315402,-12.76915544091626,-1.3664116142325011,-1.8359927943269603,0.4364633966025166
10,10,42.23876395989504,0.3562056155489553,10.470860387400613,4.721382499446487,-11.230929970728113,-1.2372142409467592,-1.8359927943269603,0.4364633966025166
11,10,44.453491097574044,0.29276812905612015,9.026055937341862,3.993261476152427,-9.650762960897126,-1.1450510646698226,-1.8359927943269603,0.4364633966025166
12,10,45.28989924561603,0.2704143908281236,8.51772811821222,3.743580677920481,-9.094736858082143,-1.127218331794072,-1.8359927943269603,0.4364633966025166
13,10,46.64533098816804,0.23630570967506465,7.727575827905519,3.359147967087935,-8.231803651528764,-1.106211666445022,-1.8359927943269603,0.4364633966025166
14,10,48.47717620988101,0.19462842129164573,6.751490488403609,2.894951331859654,-7.166787543299392,-1.102465474022504,-1.8359927943269603,0.4364633966025166
